File,Type,OrigSize,CompSize,Ratio%,EncTime(ms),DecTime(ms),Correct,ShannonEntropy,MaxEntropy,RepetitionFactor
data/sensor/pressure.csv_491,Huffman,253,90,35.57,0.016,0.010,true,2.7336,3.8074,0.7251
data/sensor/pressure.csv_492,Huffman,256,89,34.77,0.016,0.009,true,2.6827,3.9069,0.7598
data/sensor/pressure.csv_493,Huffman,256,89,34.77,0.015,0.009,true,2.6822,3.9069,0.7559
data/sensor/pressure.csv_494,Huffman,250,87,34.80,0.016,0.009,true,2.6660,3.9069,0.7581
data/sensor/pressure.csv_495,Huffman,250,88,35.20,0.015,0.009,true,2.7248,3.8074,0.7702
data/sensor/pressure.csv_496,Huffman,256,90,35.16,0.015,0.010,true,2.7259,3.9069,0.7677
data/sensor/pressure.csv_497,Huffman,263,93,35.36,0.016,0.010,true,2.7256,3.9069,0.7663
data/sensor/pressure.csv_498,Huffman,269,94,34.94,0.015,0.009,true,2.6971,3.9069,0.7903
data/sensor/pressure.csv_499,Huffman,269,96,35.69,0.016,0.011,true,2.7630,3.9069,0.7678
data/sensor/pressure.csv_500,Huffman,263,94,35.74,0.017,0.010,true,2.7568,3.9069,0.7586
data/sensor/pressure.csv_501,Huffman,263,94,35.74,0.016,0.010,true,2.7618,3.9069,0.7663
data/sensor/pressure.csv_502,Huffman,263,94,35.74,0.016,0.010,true,2.7656,3.9069,0.7663
data/sensor/pressure.csv_503,Huffman,263,94,35.74,0.022,0.009,true,2.7563,3.9069,0.7625
data/sensor/pressure.csv_504,Huffman,269,94,34.94,0.016,0.009,true,2.6961,3.8074,0.7715
data/sensor/pressure.csv_505,Huffman,268,94,35.07,0.016,0.010,true,2.6939,3.8074,0.7519
data/sensor/pressure.csv_506,Huffman,260,94,36.15,0.016,0.011,true,2.8099,3.9069,0.7054
data/sensor/pressure.csv_507,Huffman,257,95,36.96,0.020,0.010,true,2.8658,3.9069,0.7255
data/sensor/pressure.csv_508,Huffman,257,95,36.96,0.017,0.009,true,2.8801,3.9069,0.7176
data/sensor/pressure.csv_509,Huffman,255,96,37.65,0.016,0.010,true,2.9501,3.9069,0.7115
data/sensor/pressure.csv_510,Huffman,263,94,35.74,0.016,0.011,true,2.7742,3.9069,0.7395
data/sensor/pressure.csv_511,Huffman,256,92,35.94,0.015,0.010,true,2.7778,3.8074,0.7126
data/sensor/pressure.csv_512,Huffman,263,95,36.12,0.017,0.010,true,2.8189,3.9069,0.7395
