File,Type,OrigSize,CompSize,Ratio%,EncTime(ms),DecTime(ms),Correct,ShannonEntropy,MaxEntropy,RepetitionFactor
029.jpg,Huffman,78165,78123,99.95,2.241,8.213,true,7.9727,8.0000,0.0093
030.jpg,Huffman,76194,76078,99.85,1.654,7.739,true,7.9696,8.0000,0.0156
031.jpg,Huffman,98269,98244,99.97,1.982,8.618,true,7.9852,8.0000,0.0108
032.jpg,Huffman,82807,82794,99.98,1.758,8.236,true,7.9848,8.0000,0.0116
033.jpg,Huffman,42767,42418,99.18,0.896,3.596,true,7.9112,8.0000,0.0358
034.jpg,Huffman,42808,42651,99.63,1.025,3.609,true,7.9451,8.0000,0.0382
035.jpg,Huffman,79012,78889,99.84,1.670,8.382,true,7.9762,8.0000,0.0174
036.jpg,Huffman,100590,100531,99.94,2.164,8.737,true,7.9716,8.0000,0.0104
037.jpg,Huffman,54574,54452,99.78,1.156,4.486,true,7.9646,8.0000,0.0167
038.jpg,Huffman,124742,124697,99.96,4.443,9.992,true,7.9867,8.0000,0.0118
039.jpg,Huffman,69644,69636,99.99,1.532,6.136,true,7.9872,8.0000,0.0099
040.jpg,Huffman,78034,77994,99.95,1.823,6.660,true,7.9783,8.0000,0.0189
041.jpg,Huffman,56498,56464,99.94,1.096,4.573,true,7.9783,8.0000,0.0142
042.jpg,Huffman,90121,90076,99.95,1.961,8.887,true,7.9732,8.0000,0.0161
043.jpg,Huffman,35799,35686,99.68,0.835,2.930,true,7.9517,8.0000,0.0591
044.jpg,Huffman,58837,58792,99.92,1.570,5.850,true,7.9762,8.0000,0.0220
045.jpg,Huffman,18869,18580,98.47,0.685,1.602,true,7.8483,8.0000,0.0713
046.jpg,Huffman,27736,27600,99.51,0.837,2.258,true,7.9304,8.0000,0.0599
047.jpg,Huffman,66549,66491,99.91,1.927,6.886,true,7.9781,8.0000,0.0176
048.jpg,Huffman,86581,86559,99.97,2.225,9.781,true,7.9805,8.0000,0.0150
049.jpg,Huffman,51151,51085,99.87,0.934,4.618,true,7.9759,8.0000,0.0148
050.jpg,Huffman,40353,40278,99.81,1.162,4.139,true,7.9680,8.0000,0.0199
051.jpg,Huffman,43686,43440,99.44,2.020,3.866,true,7.9387,8.0000,0.0379
052.jpg,Huffman,91710,91672,99.96,2.250,9.214,true,7.9770,8.0000,0.0130
053.jpg,Huffman,65065,64889,99.73,1.253,5.418,true,7.9570,8.0000,0.0207
054.jpg,Huffman,64861,64782,99.88,2.001,6.681,true,7.9715,8.0000,0.0146
055.jpg,Huffman,101845,101835,99.99,2.071,9.041,true,7.9840,8.0000,0.0201
056.jpg,Huffman,73183,73117,99.91,1.422,6.016,true,7.9668,8.0000,0.0113
057.jpg,Huffman,51817,51687,99.75,1.247,4.175,true,7.9576,8.0000,0.0169
058.jpg,Huffman,83021,82991,99.96,1.448,6.651,true,7.9754,8.0000,0.0115
059.jpg,Huffman,113776,113763,99.99,2.228,9.723,true,7.9850,8.0000,0.0099
060.jpg,Huffman,36975,36845,99.65,1.245,3.822,true,7.9381,8.0000,0.0190
061.jpg,Huffman,110755,110726,99.97,2.315,10.178,true,7.9786,8.0000,0.0095
062.jpg,Huffman,55665,55485,99.68,1.357,5.956,true,7.9511,8.0000,0.0259
063.jpg,Huffman,113388,113344,99.96,1.917,9.321,true,7.9755,8.0000,0.0098
064.jpg,Huffman,70711,70680,99.96,1.312,5.979,true,7.9732,8.0000,0.0145
065.jpg,Huffman,94104,94054,99.95,1.692,7.743,true,7.9807,8.0000,0.0163
066.jpg,Huffman,41439,41192,99.40,0.854,3.498,true,7.9349,8.0000,0.0277
067.jpg,Huffman,67111,67033,99.88,1.247,6.507,true,7.9704,8.0000,0.0159
068.jpg,Huffman,56498,56464,99.94,1.003,4.556,true,7.9783,8.0000,0.0142
069.jpg,Huffman,65279,65246,99.95,1.488,6.562,true,7.9740,8.0000,0.0127
070.jpg,Huffman,73388,73312,99.90,1.642,7.490,true,7.9704,8.0000,0.0226
071.jpg,Huffman,52475,52427,99.91,1.042,4.341,true,7.9695,8.0000,0.0177
072.jpg,Huffman,36271,36213,99.84,0.811,2.978,true,7.9588,8.0000,0.0228
073.jpg,Huffman,71429,71427,100.00,1.499,6.894,true,7.9859,8.0000,0.0110
074.jpg,Huffman,85726,85671,99.94,1.637,7.182,true,7.9714,8.0000,0.0098
075.jpg,Huffman,39287,39206,99.79,1.091,4.114,true,7.9567,8.0000,0.0193
076.jpg,Huffman,107131,107097,99.97,1.789,8.972,true,7.9856,8.0000,0.0167
077.jpg,Huffman,41345,41259,99.79,1.162,3.997,true,7.9560,8.0000,0.0190
078.jpg,Huffman,70510,70248,99.63,1.793,7.283,true,7.9467,8.0000,0.0179
079.jpg,Huffman,78490,78423,99.91,1.797,8.313,true,7.9696,8.0000,0.0181
080.jpg,Huffman,18323,17879,97.58,0.837,1.828,true,7.7757,8.0000,0.1327
081.jpg,Huffman,62902,62728,99.72,1.473,6.439,true,7.9549,8.0000,0.0252
082.jpg,Huffman,38227,37997,99.40,0.841,3.176,true,7.9248,8.0000,0.0352
083.jpg,Huffman,83186,83154,99.96,1.463,6.718,true,7.9758,8.0000,0.0136
084.jpg,Huffman,77658,77569,99.89,1.738,7.655,true,7.9764,8.0000,0.0147
085.jpg,Huffman,58468,58404,99.89,1.110,4.813,true,7.9673,8.0000,0.0108
086.jpg,Huffman,30770,30599,99.44,0.909,3.452,true,7.9314,8.0000,0.0365
087.jpg,Huffman,51099,51018,99.84,1.725,4.304,true,7.9638,8.0000,0.0258
088.jpg,Huffman,87987,87939,99.95,2.448,8.993,true,7.9735,8.0000,0.0102
089.jpg,Huffman,22674,22491,99.19,0.958,2.387,true,7.9035,8.0000,0.0598
090.jpg,Huffman,62699,62657,99.93,1.259,5.002,true,7.9809,8.0000,0.0148
091.jpg,Huffman,93030,93011,99.98,1.558,7.312,true,7.9851,8.0000,0.0096
092.jpg,Huffman,84190,84142,99.94,1.789,7.647,true,7.9758,8.0000,0.0116
093.jpg,Huffman,27729,27550,99.35,0.766,2.261,true,7.9210,8.0000,0.0506
094.jpg,Huffman,61740,61712,99.95,1.146,5.061,true,7.9741,8.0000,0.0095
095.jpg,Huffman,100511,100482,99.97,1.723,8.798,true,7.9802,8.0000,0.0105
096.jpg,Huffman,58296,58259,99.94,1.385,5.341,true,7.9738,8.0000,0.0154
097.jpg,Huffman,31597,31436,99.49,1.053,3.646,true,7.9326,8.0000,0.0430
098.jpg,Huffman,78034,77994,99.95,2.473,8.459,true,7.9783,8.0000,0.0189
099.jpg,Huffman,22573,22296,98.77,0.898,2.365,true,7.8727,8.0000,0.0688
100.jpg,Huffman,83021,82991,99.96,1.641,6.641,true,7.9754,8.0000,0.0115
