File,Type,OrigSize,CompSize,Ratio%,EncTime(ms),DecTime(ms),Correct,ShannonEntropy,MaxEntropy,RepetitionFactor
data/sensor/humidity.csv_321,Huffman,200,85,42.50,0.017,0.010,true,3.2680,3.9069,0.5152
data/sensor/humidity.csv_322,Huffman,195,84,43.08,0.015,0.009,true,3.3140,3.9069,0.5233
data/sensor/humidity.csv_323,Huffman,192,81,42.19,0.015,0.009,true,3.2774,3.9069,0.4789
data/sensor/humidity.csv_324,Huffman,187,80,42.78,0.016,0.010,true,3.2926,3.9069,0.5027
data/sensor/humidity.csv_325,Huffman,196,82,41.84,0.015,0.009,true,3.2270,3.9069,0.5412
data/sensor/humidity.csv_326,Huffman,196,81,41.33,0.016,0.009,true,3.2038,3.9069,0.5515
data/sensor/humidity.csv_327,Huffman,192,80,41.67,0.014,0.009,true,3.2226,3.9069,0.5211
data/sensor/humidity.csv_328,Huffman,191,81,42.41,0.014,0.009,true,3.2705,3.9069,0.5661
data/sensor/humidity.csv_329,Huffman,196,82,41.84,0.015,0.012,true,3.2424,3.9069,0.5722
data/sensor/humidity.csv_330,Huffman,192,80,41.67,0.014,0.008,true,3.2163,3.9069,0.5737
data/sensor/humidity.csv_331,Huffman,196,82,41.84,0.016,0.009,true,3.2391,3.9069,0.5567
data/sensor/humidity.csv_332,Huffman,199,84,42.21,0.016,0.010,true,3.2629,3.9069,0.5990
data/sensor/humidity.csv_333,Huffman,196,82,41.84,0.015,0.009,true,3.2262,3.9069,0.6082
data/sensor/humidity.csv_334,Huffman,189,77,40.74,0.016,0.009,true,3.1704,3.9069,0.6150
data/sensor/humidity.csv_335,Huffman,193,80,41.45,0.014,0.009,true,3.2022,3.9069,0.5707
data/sensor/humidity.csv_336,Huffman,195,81,41.54,0.015,0.009,true,3.2126,3.9069,0.6425
data/sensor/humidity.csv_337,Huffman,192,81,42.19,0.015,0.010,true,3.2574,3.9069,0.6000
data/sensor/humidity.csv_338,Huffman,195,82,42.05,0.015,0.010,true,3.2620,3.9069,0.6632
data/sensor/humidity.csv_339,Huffman,196,80,40.82,0.015,0.009,true,3.1687,3.9069,0.6340
data/sensor/humidity.csv_340,Huffman,195,82,42.05,0.016,0.009,true,3.2468,3.9069,0.6321
data/sensor/humidity.csv_341,Huffman,196,82,41.84,0.016,0.009,true,3.2187,3.9069,0.5773
data/sensor/humidity.csv_342,Huffman,176,73,41.48,0.014,0.009,true,3.1876,3.9069,0.5000
data/sensor/humidity.csv_343,Huffman,167,69,41.32,0.014,0.009,true,3.1917,3.9069,0.5152
data/sensor/humidity.csv_344,Huffman,159,67,42.14,0.014,0.008,true,3.2408,3.9069,0.4459
data/sensor/humidity.csv_345,Huffman,180,74,41.11,0.015,0.008,true,3.1979,3.9069,0.4944
data/sensor/humidity.csv_346,Huffman,175,72,41.14,0.018,0.008,true,3.2078,3.9069,0.4913
data/sensor/humidity.csv_347,Huffman,192,80,41.67,0.014,0.009,true,3.2184,3.9069,0.5053
data/sensor/humidity.csv_348,Huffman,191,79,41.36,0.015,0.010,true,3.2234,3.9069,0.5026
data/sensor/humidity.csv_349,Huffman,191,80,41.88,0.015,0.009,true,3.2337,3.9069,0.5185
data/sensor/humidity.csv_350,Huffman,191,79,41.36,0.015,0.009,true,3.2058,3.9069,0.5820
data/sensor/humidity.csv_351,Huffman,191,80,41.88,0.016,0.010,true,3.2306,3.9069,0.5344
data/sensor/humidity.csv_352,Huffman,195,79,40.51,0.015,0.009,true,3.1269,3.9069,0.5596
data/sensor/humidity.csv_353,Huffman,191,77,40.31,0.015,0.009,true,3.1268,3.8074,0.6032
data/sensor/humidity.csv_354,Huffman,195,80,41.03,0.015,0.009,true,3.1808,3.9069,0.5699
data/sensor/humidity.csv_355,Huffman,199,81,40.70,0.016,0.010,true,3.1489,3.8074,0.6244
data/sensor/humidity.csv_356,Huffman,195,81,41.54,0.016,0.009,true,3.2061,3.8074,0.5855
data/sensor/humidity.csv_357,Huffman,199,84,42.21,0.015,0.010,true,3.2594,3.9069,0.5939
data/sensor/humidity.csv_358,Huffman,199,84,42.21,0.015,0.009,true,3.2420,3.9069,0.5888
data/sensor/humidity.csv_359,Huffman,196,82,41.84,0.020,0.009,true,3.2438,3.9069,0.5928
data/sensor/humidity.csv_360,Huffman,195,81,41.54,0.015,0.009,true,3.2358,3.9069,0.6218
data/sensor/humidity.csv_361,Huffman,191,82,42.93,0.016,0.009,true,3.2962,3.9069,0.5926
data/sensor/humidity.csv_362,Huffman,195,82,42.05,0.015,0.009,true,3.2629,3.9069,0.5855
data/sensor/humidity.csv_363,Huffman,200,85,42.50,0.016,0.010,true,3.2678,3.9069,0.5859
data/sensor/humidity.csv_364,Huffman,196,83,42.35,0.016,0.009,true,3.2613,3.9069,0.4948
data/sensor/humidity.csv_365,Huffman,191,80,41.88,0.014,0.009,true,3.2313,3.9069,0.5450
data/sensor/humidity.csv_366,Huffman,201,84,41.79,0.015,0.009,true,3.2194,3.9069,0.5528
data/sensor/humidity.csv_367,Huffman,187,80,42.78,0.016,0.009,true,3.2866,3.9069,0.4865
data/sensor/humidity.csv_368,Huffman,171,72,42.11,0.014,0.009,true,3.2705,3.9069,0.4734
data/sensor/humidity.csv_369,Huffman,191,82,42.93,0.017,0.010,true,3.2984,3.9069,0.5132
data/sensor/humidity.csv_370,Huffman,190,80,42.11,0.016,0.010,true,3.2591,3.9069,0.5053
data/sensor/humidity.csv_371,Huffman,186,78,41.94,0.016,0.009,true,3.2370,3.9069,0.5054
data/sensor/humidity.csv_372,Huffman,194,81,41.75,0.016,0.010,true,3.2419,3.9069,0.5208
data/sensor/humidity.csv_373,Huffman,199,83,41.71,0.015,0.011,true,3.2318,3.9069,0.5127
data/sensor/humidity.csv_374,Huffman,198,82,41.41,0.015,0.009,true,3.2099,3.9069,0.5459
data/sensor/humidity.csv_375,Huffman,195,82,42.05,0.016,0.009,true,3.2670,3.9069,0.5389
data/sensor/humidity.csv_376,Huffman,191,81,42.41,0.019,0.011,true,3.2634,3.9069,0.5450
data/sensor/humidity.csv_377,Huffman,179,74,41.34,0.014,0.009,true,3.2085,3.9069,0.5367
data/sensor/humidity.csv_378,Huffman,191,79,41.36,0.016,0.010,true,3.2007,3.9069,0.5503
data/sensor/humidity.csv_379,Huffman,199,82,41.21,0.016,0.010,true,3.1834,3.9069,0.6041
data/sensor/humidity.csv_380,Huffman,195,83,42.56,0.016,0.010,true,3.2999,3.9069,0.5699
data/sensor/humidity.csv_381,Huffman,195,83,42.56,0.016,0.010,true,3.2767,3.9069,0.5233
data/sensor/humidity.csv_382,Huffman,188,79,42.02,0.015,0.009,true,3.2328,3.9069,0.5269
data/sensor/humidity.csv_383,Huffman,189,78,41.27,0.016,0.009,true,3.1806,3.9069,0.5455
data/sensor/humidity.csv_384,Huffman,195,82,42.05,0.015,0.009,true,3.2553,3.9069,0.5648
data/sensor/humidity.csv_385,Huffman,193,80,41.45,0.046,0.011,true,3.2306,3.9069,0.5550
data/sensor/humidity.csv_386,Huffman,196,83,42.35,0.016,0.009,true,3.2700,3.9069,0.5722
data/sensor/humidity.csv_387,Huffman,199,84,42.21,0.016,0.010,true,3.2638,3.9069,0.5431
data/sensor/humidity.csv_388,Huffman,195,83,42.56,0.017,0.010,true,3.2818,3.9069,0.5233
data/sensor/humidity.csv_389,Huffman,187,79,42.25,0.014,0.009,true,3.2788,3.9069,0.4919
data/sensor/humidity.csv_390,Huffman,187,79,42.25,0.015,0.009,true,3.2571,3.9069,0.5459
data/sensor/humidity.csv_391,Huffman,167,69,41.32,0.015,0.008,true,3.2143,3.9069,0.4970
data/sensor/humidity.csv_392,Huffman,159,66,41.51,0.014,0.008,true,3.2307,3.9069,0.4713
data/sensor/humidity.csv_393,Huffman,159,66,41.51,0.014,0.008,true,3.2264,3.9069,0.5223
data/sensor/humidity.csv_394,Huffman,159,66,41.51,0.016,0.008,true,3.2237,3.9069,0.4650
data/sensor/humidity.csv_395,Huffman,172,71,41.28,0.014,0.008,true,3.2144,3.9069,0.5235
data/sensor/humidity.csv_396,Huffman,172,72,41.86,0.015,0.008,true,3.2305,3.9069,0.4765
data/sensor/humidity.csv_397,Huffman,191,80,41.88,0.015,0.009,true,3.2526,3.9069,0.5397
data/sensor/humidity.csv_398,Huffman,191,80,41.88,0.015,0.010,true,3.2362,3.9069,0.5132
data/sensor/humidity.csv_399,Huffman,195,82,42.05,0.016,0.010,true,3.2634,3.9069,0.5337
data/sensor/humidity.csv_400,Huffman,191,80,41.88,0.016,0.009,true,3.2461,3.9069,0.5397
data/sensor/humidity.csv_401,Huffman,188,79,42.02,0.015,0.009,true,3.2340,3.9069,0.5161
data/sensor/humidity.csv_402,Huffman,188,79,42.02,0.015,0.008,true,3.2396,3.9069,0.5430
data/sensor/humidity.csv_403,Huffman,192,79,41.15,0.015,0.009,true,3.1741,3.9069,0.5421
data/sensor/humidity.csv_404,Huffman,188,79,42.02,0.018,0.009,true,3.2334,3.9069,0.5161
data/sensor/humidity.csv_405,Huffman,196,82,41.84,0.015,0.009,true,3.2267,3.9069,0.5773
data/sensor/humidity.csv_406,Huffman,196,82,41.84,0.015,0.009,true,3.2308,3.9069,0.5155
data/sensor/humidity.csv_407,Huffman,188,78,41.49,0.016,0.009,true,3.2248,3.9069,0.5430
data/sensor/humidity.csv_408,Huffman,197,82,41.62,0.015,0.134,true,3.2280,3.9069,0.5795
data/sensor/humidity.csv_409,Huffman,192,80,41.67,0.031,0.160,true,3.2360,3.9069,0.5842
data/sensor/humidity.csv_410,Huffman,192,80,41.67,0.033,0.010,true,3.2405,3.9069,0.5526
data/sensor/humidity.csv_411,Huffman,170,70,41.18,0.028,0.009,true,3.2036,3.9069,0.5655
data/sensor/humidity.csv_412,Huffman,181,75,41.44,0.019,0.009,true,3.2277,3.9069,0.5419
data/sensor/humidity.csv_413,Huffman,191,81,42.41,0.015,0.010,true,3.2911,3.9069,0.5397
data/sensor/humidity.csv_414,Huffman,192,82,42.71,0.015,0.009,true,3.3015,3.9069,0.5000
