File,Type,OrigSize,CompSize,Ratio%,EncTime(ms),DecTime(ms),Correct,ShannonEntropy,MaxEntropy,RepetitionFactor
data/sensor/humidity.csv_246,LZW,199,119,59.80,0.010,0.004,true,3.2625,3.9069,0.5178
data/sensor/humidity.csv_247,LZW,199,121,60.80,0.010,0.004,true,3.2484,3.9069,0.5330
data/sensor/humidity.csv_248,LZW,199,117,58.79,0.011,0.005,true,3.2617,3.9069,0.5330
data/sensor/humidity.csv_249,LZW,199,119,59.80,0.010,0.004,true,3.3062,3.9069,0.5076
data/sensor/humidity.csv_250,LZW,199,119,59.80,0.011,0.004,true,3.2919,3.9069,0.5127
data/sensor/humidity.csv_251,LZW,199,116,58.29,0.010,0.004,true,3.2846,3.9069,0.5228
data/sensor/humidity.csv_252,LZW,195,116,59.49,0.012,0.004,true,3.2889,3.9069,0.5233
data/sensor/humidity.csv_253,LZW,195,115,58.97,0.012,0.005,true,3.2822,3.9069,0.5544
data/sensor/humidity.csv_254,LZW,195,117,60.00,0.013,0.006,true,3.2401,3.9069,0.5337
data/sensor/humidity.csv_255,LZW,195,116,59.49,0.013,0.004,true,3.2334,3.9069,0.5026
data/sensor/humidity.csv_256,LZW,199,117,58.79,0.011,0.004,true,3.2170,3.9069,0.5431
data/sensor/humidity.csv_257,LZW,195,115,58.97,0.011,0.005,true,3.2547,3.9069,0.5285
data/sensor/humidity.csv_258,LZW,195,117,60.00,0.084,0.005,true,3.2263,3.9069,0.5492
data/sensor/humidity.csv_259,LZW,196,120,61.22,0.043,0.012,true,3.2407,3.9069,0.5361
data/sensor/humidity.csv_260,LZW,195,120,61.54,0.033,0.008,true,3.2483,3.9069,0.5492
data/sensor/humidity.csv_261,LZW,195,115,58.97,0.031,0.009,true,3.2116,3.9069,0.5285
data/sensor/humidity.csv_262,LZW,191,115,60.21,0.029,0.059,true,3.1908,3.9069,0.5450
data/sensor/humidity.csv_263,LZW,199,119,59.80,0.032,0.004,true,3.2133,3.9069,0.5635
data/sensor/humidity.csv_264,LZW,195,117,60.00,0.008,0.004,true,3.2403,3.9069,0.5389
data/sensor/humidity.csv_265,LZW,195,117,60.00,0.008,0.003,true,3.2449,3.9069,0.5440
data/sensor/humidity.csv_266,LZW,199,116,58.29,0.008,0.003,true,3.2514,3.9069,0.5584
data/sensor/humidity.csv_267,LZW,195,116,59.49,0.009,0.007,true,3.2746,3.9069,0.5389
data/sensor/humidity.csv_268,LZW,195,115,58.97,0.009,0.003,true,3.2319,3.9069,0.5440
data/sensor/humidity.csv_269,LZW,188,116,61.70,0.010,0.004,true,3.2396,3.9069,0.4624
data/sensor/humidity.csv_270,LZW,184,116,63.04,0.010,0.004,true,3.2738,3.9069,0.5220
data/sensor/humidity.csv_271,LZW,191,116,60.73,0.009,0.003,true,3.2844,3.9069,0.5503
data/sensor/humidity.csv_272,LZW,191,122,63.87,0.010,0.003,true,3.2512,3.9069,0.5291
data/sensor/humidity.csv_273,LZW,175,115,65.71,0.009,0.004,true,3.2549,3.9069,0.4913
data/sensor/humidity.csv_274,LZW,191,114,59.69,0.009,0.003,true,3.2682,3.9069,0.5397
data/sensor/humidity.csv_275,LZW,191,116,60.73,0.009,0.004,true,3.2639,3.9069,0.5026
data/sensor/humidity.csv_276,LZW,195,113,57.95,0.009,0.004,true,3.2255,3.9069,0.5440
data/sensor/humidity.csv_277,LZW,199,120,60.30,0.010,0.003,true,3.2219,3.9069,0.5482
data/sensor/humidity.csv_278,LZW,199,115,57.79,0.010,0.004,true,3.1641,3.9069,0.5431
data/sensor/humidity.csv_279,LZW,199,117,58.79,0.010,0.004,true,3.2255,3.9069,0.5330
data/sensor/humidity.csv_280,LZW,199,121,60.80,0.009,0.003,true,3.2618,3.9069,0.5431
data/sensor/humidity.csv_281,LZW,199,120,60.30,0.010,0.003,true,3.2084,3.9069,0.5635
data/sensor/humidity.csv_282,LZW,199,113,56.78,0.010,0.005,true,3.2597,3.9069,0.5838
data/sensor/humidity.csv_283,LZW,193,114,59.07,0.010,0.004,true,3.1537,3.9069,0.5445
data/sensor/humidity.csv_284,LZW,192,116,60.42,0.010,0.003,true,3.1531,3.9069,0.5789
data/sensor/humidity.csv_285,LZW,191,111,58.12,0.010,0.005,true,3.1951,3.9069,0.6296
data/sensor/humidity.csv_286,LZW,191,114,59.69,0.009,0.003,true,3.2656,3.9069,0.5820
data/sensor/humidity.csv_287,LZW,188,115,61.17,0.010,0.004,true,3.2206,3.9069,0.5161
data/sensor/humidity.csv_288,LZW,187,110,58.82,0.080,0.014,true,3.1696,3.9069,0.5622
