File,Type,OrigSize,CompSize,Ratio%,EncTime(ms),DecTime(ms),Correct,ShannonEntropy,MaxEntropy,RepetitionFactor
data/sensor/temperature.csv_218,LZW,263,171,65.02,0.010,0.005,true,3.5033,3.9069,0.4368
data/sensor/temperature.csv_219,LZW,262,173,66.03,0.010,0.005,true,3.4661,3.9069,0.4154
data/sensor/temperature.csv_220,LZW,267,176,65.92,0.011,0.005,true,3.4282,3.9069,0.4038
data/sensor/temperature.csv_221,LZW,265,176,66.42,0.012,0.005,true,3.4262,3.9069,0.4487
data/sensor/temperature.csv_222,LZW,268,179,66.79,0.013,0.005,true,3.4634,3.9069,0.4248
data/sensor/temperature.csv_223,LZW,264,175,66.29,0.014,0.006,true,3.4289,3.9069,0.4084
data/sensor/temperature.csv_224,LZW,265,175,66.04,0.012,0.005,true,3.4931,3.9069,0.3840
data/sensor/temperature.csv_225,LZW,267,176,65.92,0.010,0.004,true,3.4764,3.9069,0.4000
data/sensor/temperature.csv_226,LZW,264,177,67.05,0.012,0.005,true,3.4717,3.9069,0.3931
data/sensor/temperature.csv_227,LZW,264,182,68.94,0.012,0.006,true,3.4661,3.9069,0.4084
data/sensor/temperature.csv_228,LZW,284,179,63.03,0.192,0.006,true,3.4767,3.9069,0.4220
data/sensor/temperature.csv_229,LZW,235,144,61.28,0.011,0.005,true,3.3831,3.9069,0.5665
data/sensor/temperature.csv_230,LZW,235,143,60.85,0.008,0.004,true,3.3894,3.9069,0.5708
data/sensor/temperature.csv_231,LZW,235,143,60.85,0.008,0.004,true,3.3973,3.9069,0.5622
data/sensor/temperature.csv_232,LZW,235,144,61.28,0.008,0.003,true,3.3858,3.9069,0.5622
data/sensor/temperature.csv_233,LZW,235,143,60.85,0.009,0.003,true,3.3957,3.9069,0.5622
data/sensor/temperature.csv_234,LZW,235,144,61.28,0.008,0.004,true,3.3944,3.9069,0.5622
data/sensor/temperature.csv_235,LZW,275,174,63.27,0.009,0.004,true,3.4883,3.9069,0.4286
data/sensor/temperature.csv_236,LZW,259,171,66.02,0.009,0.004,true,3.4732,3.9069,0.4163
data/sensor/temperature.csv_237,LZW,283,182,64.31,0.011,0.007,true,3.5151,3.9069,0.4306
data/sensor/temperature.csv_238,LZW,266,176,66.17,0.010,0.004,true,3.4866,3.9069,0.4091
data/sensor/temperature.csv_239,LZW,271,176,64.94,0.009,0.004,true,3.4775,3.9069,0.4164
data/sensor/temperature.csv_240,LZW,272,182,66.91,0.009,0.005,true,3.5178,3.9069,0.3778
data/sensor/temperature.csv_241,LZW,269,184,68.40,0.009,0.004,true,3.5049,3.9069,0.3596
data/sensor/temperature.csv_242,LZW,266,178,66.92,0.010,0.004,true,3.4622,3.9069,0.3864
data/sensor/temperature.csv_243,LZW,268,184,68.66,0.011,0.005,true,3.4721,3.9069,0.3534
data/sensor/temperature.csv_244,LZW,265,175,66.04,0.012,0.006,true,3.5045,3.9069,0.3802
data/sensor/temperature.csv_245,LZW,271,177,65.31,0.013,0.005,true,3.4656,3.9069,0.3941
data/sensor/temperature.csv_246,LZW,309,192,62.14,0.013,0.006,true,3.4667,3.9069,0.4235
data/sensor/temperature.csv_247,LZW,287,191,66.55,0.014,0.005,true,3.5273,3.9069,0.3825
data/sensor/temperature.csv_248,LZW,309,194,62.78,0.014,0.005,true,3.5298,3.9069,0.4137
data/sensor/temperature.csv_249,LZW,235,147,62.55,0.011,0.005,true,3.4281,3.9069,0.5494
data/sensor/temperature.csv_250,LZW,236,147,62.29,0.011,0.005,true,3.4343,3.9069,0.5427
data/sensor/temperature.csv_251,LZW,265,170,64.15,0.012,0.004,true,3.4978,3.9069,0.4525
data/sensor/temperature.csv_252,LZW,265,171,64.53,0.009,0.005,true,3.4258,3.9069,0.4106
data/sensor/temperature.csv_253,LZW,264,171,64.77,0.106,0.005,true,3.4502,3.9069,0.4275
data/sensor/temperature.csv_254,LZW,264,175,66.29,0.013,0.005,true,3.4692,3.9069,0.4122
data/sensor/temperature.csv_255,LZW,266,177,66.54,0.010,0.005,true,3.4607,3.9069,0.4053
data/sensor/temperature.csv_256,LZW,265,175,66.04,0.008,0.005,true,3.4448,3.9069,0.4144
data/sensor/temperature.csv_257,LZW,267,177,66.29,0.009,0.004,true,3.4898,3.9069,0.4151
data/sensor/temperature.csv_258,LZW,265,178,67.17,0.009,0.004,true,3.4972,3.9069,0.4030
data/sensor/temperature.csv_259,LZW,265,177,66.79,0.009,0.005,true,3.4826,3.9069,0.4297
data/sensor/temperature.csv_260,LZW,270,182,67.41,0.010,0.004,true,3.5516,3.9069,0.4030
data/sensor/temperature.csv_261,LZW,270,185,68.52,0.009,0.004,true,3.5205,3.9069,0.3731
data/sensor/temperature.csv_262,LZW,270,183,67.78,0.009,0.004,true,3.4944,3.9069,0.3993
data/sensor/temperature.csv_263,LZW,270,179,66.30,0.010,0.004,true,3.4755,3.9069,0.3694
data/sensor/temperature.csv_264,LZW,271,180,66.42,0.010,0.004,true,3.5370,3.9069,0.3792
data/sensor/temperature.csv_265,LZW,268,184,68.66,0.009,0.005,true,3.5008,3.9069,0.3722
data/sensor/temperature.csv_266,LZW,268,183,68.28,0.008,0.005,true,3.4878,3.9069,0.3835
data/sensor/temperature.csv_267,LZW,261,177,67.82,0.009,0.004,true,3.4668,3.9069,0.3900
data/sensor/temperature.csv_268,LZW,266,176,66.17,0.009,0.005,true,3.4150,3.9069,0.3977
data/sensor/temperature.csv_269,LZW,266,173,65.04,0.009,0.005,true,3.4548,3.9069,0.4394
data/sensor/temperature.csv_270,LZW,263,170,64.64,0.010,0.004,true,3.4443,3.9069,0.4291
