File,Type,OrigSize,CompSize,Ratio%,EncTime(ms),DecTime(ms),Correct,ShannonEntropy,MaxEntropy,RepetitionFactor
034.webp,Huffman,22894,22892,99.99,0.605,2.505,true,7.9871,8.0000,0.0048
035.webp,Huffman,70160,70189,100.04,1.441,6.622,true,7.9967,8.0000,0.0035
036.webp,Huffman,84120,84157,100.04,1.437,6.551,true,7.9974,8.0000,0.0036
037.webp,Huffman,32564,32568,100.01,0.648,2.539,true,7.9906,8.0000,0.0036
038.webp,Huffman,117136,117187,100.04,1.854,17.170,true,7.9982,8.0000,0.0041
039.webp,Huffman,44748,44761,100.03,1.072,4.519,true,7.9939,8.0000,0.0034
040.webp,Huffman,55312,55337,100.05,1.344,5.486,true,7.9960,8.0000,0.0032
041.webp,Huffman,35658,35662,100.01,1.287,3.645,true,7.9915,8.0000,0.0034
042.webp,Huffman,75934,75966,100.04,1.557,7.485,true,7.9970,8.0000,0.0035
043.webp,Huffman,19590,19584,99.97,0.468,2.341,true,7.9841,8.0000,0.0050
044.webp,Huffman,40736,40745,100.02,0.796,3.376,true,7.9937,8.0000,0.0032
045.webp,Huffman,8640,8607,99.62,0.580,0.926,true,7.9461,8.0000,0.0110
046.webp,Huffman,12202,12182,99.84,0.439,1.508,true,7.9657,8.0000,0.0080
047.webp,Huffman,43974,43986,100.03,1.078,4.671,true,7.9937,8.0000,0.0037
048.webp,Huffman,71166,71197,100.04,1.591,7.988,true,7.9968,8.0000,0.0034
049.webp,Huffman,33836,33840,100.01,1.278,4.219,true,7.9916,8.0000,0.0039
050.webp,Huffman,23470,23464,99.97,0.643,2.327,true,7.9866,8.0000,0.0047
051.webp,Huffman,31406,31407,100.00,0.761,3.124,true,7.9906,8.0000,0.0062
052.webp,Huffman,77612,77645,100.04,2.133,9.227,true,7.9968,8.0000,0.0036
053.webp,Huffman,50716,50732,100.03,1.291,5.584,true,7.9945,8.0000,0.0039
054.webp,Huffman,43710,43720,100.02,2.503,4.428,true,7.9941,8.0000,0.0040
055.webp,Huffman,77922,77956,100.04,2.143,7.557,true,7.9968,8.0000,0.0034
056.webp,Huffman,56756,56777,100.04,1.304,5.722,true,7.9953,8.0000,0.0032
057.webp,Huffman,28388,28384,99.99,0.725,2.873,true,7.9882,8.0000,0.0043
058.webp,Huffman,63728,63754,100.04,1.690,6.227,true,7.9960,8.0000,0.0031
059.webp,Huffman,104424,104469,100.04,2.325,10.554,true,7.9979,8.0000,0.0038
060.webp,Huffman,18402,18398,99.98,0.432,1.443,true,7.9824,8.0000,0.0057
061.webp,Huffman,95860,95902,100.04,1.530,7.534,true,7.9978,8.0000,0.0035
062.webp,Huffman,42666,42677,100.03,0.924,3.392,true,7.9936,8.0000,0.0038
063.webp,Huffman,102286,102330,100.04,1.719,8.349,true,7.9978,8.0000,0.0042
064.webp,Huffman,53410,53432,100.04,1.224,4.264,true,7.9954,8.0000,0.0033
065.webp,Huffman,79692,79728,100.05,1.711,8.728,true,7.9968,8.0000,0.0036
066.webp,Huffman,25004,25005,100.00,0.779,2.449,true,7.9884,8.0000,0.0047
